2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Language Used Most Often at Work","   English and non-official language","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Place of Work Status","Employed labour force 15 years and over","32","50","30","25","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Place of Work Status","   Worked at home","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Place of Work Status","   Worked outside Canada","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Place of Work Status","   No fixed workplace address","","10","10","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Place of Work Status","   Worked at usual place","","45","15","20","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Mode of Transportation to Work","Total -All modes","33","50","30","20","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Mode of Transportation to Work","   Car, truck, van, as driver","","35","15","20","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Mode of Transportation to Work","   Car, truck, van, as passenger","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Mode of Transportation to Work","   Public transit","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Mode of Transportation to Work","   Walked or bicycled","","15","10","10","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Mode of Transportation to Work","   Other method","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Unpaid Work"," Persons reporting hours of unpaid work","34","65","35","30","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Unpaid Work"," Persons reporting hours of unpaid housework","35","65","35","30","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Unpaid Work"," Persons reporting hours looking after children, without pay","36","25","10","10","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","20","10","10","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Labour Force Indicators"," Participation rate","38","84.6","85.7","83.3","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Labour Force Indicators"," Employment rate","39","76.9","71.4","83.3","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Labour Force Indicators"," Unemployment rate","40","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Industry","Total - Experienced labour force","41","55","30","25","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Industry","   Agriculture and other resource-based industries","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Industry","   Manufacturing and construction industries","","15","10","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Industry","   Wholesale and retail trade","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Industry","   Finance and real estate","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Industry","   Health and education","","10","0","10","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Industry","   Business services","","0","0","10","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Industry","   Other services","","30","15","15","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","Total - Experienced labour force","41","55","30","25","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Management occupations","","10","10","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Business, finance and administration occupations","","10","0","10","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Natural and applied sciences and related occupations","","0","0","10","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Health occupations","","10","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Social science, education, government service and religion","","10","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Art, culture, recreation and sport","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Sales and service occupations","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Trades, transport and equipment operators and related occupations","","15","15","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Occupations unique to primary industry","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Occupation","   Occupations unique to processing, manufacturing and utilities","","0","0","0","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","Total number of families","","20","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Number of married-couple families","","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Average number of persons in married-couple families","","2.3","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Number of common-law couple families","11","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Number of lone-parent families","12","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Average number of persons in lone-parent families","12","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Number of female lone-parent families","12","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Number of male lone-parent families","12","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","0","","","X",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","Total - All private households","","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","   One-person households","","25","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","   Other household types","15","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","Median household income, 2000 ($) - All households","","0","","","X",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","0","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","Number of rented dwellings","55","20","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","413","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","Number of owner-occupied dwellings","56","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","588","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","45","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","20","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","40","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","10","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","84500","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Health Status","Self-rated health, 2005","62","","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Health Status","   Low 95% confidence interval","","","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Health Status","   High 95% confidence interval","","","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Health Status","Adult obesity, 2005","63","","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Health Status","   Low 95% confidence interval","","","","","",
"6001042","Yukon Territory","YUKON","BEAVER CREEK","Settlement","Health Status","   High 95% confidence interval","","","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Population and Dwelling Counts","Population in 2001","1","299","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Population and Dwelling Counts"," Population in 1996","2","278","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","7.6","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Population and Dwelling Counts"," Total private dwellings","","148","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Population and Dwelling Counts"," Population density per square kilometre","","21.1","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Population and Dwelling Counts"," Land area (square km)","","14.15","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","Total - All persons","3","300","155","145","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 0-4","","20","10","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 5-14","","60","30","30","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 15-19","","20","10","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 20-24","","20","15","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 25-44","","90","45","45","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 45-54","","40","20","20","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 55-64","","20","10","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 65-74","","10","5","5","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 75-84","","15","10","5","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population","   Age 85 and over","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population"," Median age of the population","","31.2","28.5","34.3","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Age Characteristics of the Population"," % of the population ages 15 and over","","71.7","74.2","69","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Common-law Status","Total - Population 15 years and over","4","220","115","100","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Common-law Status","   Not in a common-law relationship","","170","90","80","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Common-law Status","   In a common-law relationship","","50","20","20","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Legal Marital Status","Total - Population 15 years and over","5","215","115","105","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Legal Marital Status","   Single","6","110","65","45","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Legal Marital Status","   Married","7","65","30","30","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Legal Marital Status","   Separated","8","15","5","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Legal Marital Status","   Divorced","9","5","5","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Legal Marital Status","   Widowed","10","15","5","15","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language(s) First Learned and Still Understood","Total - All persons","19","300","155","145","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language(s) First Learned and Still Understood","   English only","","235","120","120","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language(s) First Learned and Still Understood","   French only","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language(s) First Learned and Still Understood","   Other languages","20","65","35","30","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","295","150","145","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","245","125","120","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","35","15","15","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","15","10","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","275","140","140","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","185","90","90","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","65","35","25","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","30","15","15","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Immigration Characteristics","Total - All persons","","300","150","150","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Immigration Characteristics","   Canadian-born population","23","280","145","135","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Immigration Characteristics","   Foreign-born population","24","15","10","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Immigration Characteristics","      Immigrated before 1991","","0","0","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Immigration Characteristics","      Immigrated between 1991 and 2001","25","10","10","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Immigration Characteristics","   Non-permanent residents","26","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Aboriginal Population","Total - All persons","","300","150","145","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Aboriginal Population","   Aboriginal identity population","27","260","130","130","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Aboriginal Population","   Non-Aboriginal population","","40","20","20","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","Total population by visible minority groups","","295","150","145","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","   Visible minority population","31","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Chinese","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      South Asian","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Black","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Filipino","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Latin American","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Southeast Asian","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Arab","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      West Asian","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Korean","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Japanese","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Visible Minority Status","   All others","30","300","155","150","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","Total - Religion","","300","155","150","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Catholic","57","15","0","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Protestant","","240","120","115","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Christian Orthodox","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Christian, n.i.e.","58","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Muslim","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Jewish","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Buddhist","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Hindu","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Sikh","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Eastern religions","59","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   Other religions","60","15","10","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Religion","   No religious affiliation","61","25","15","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","School Attendance","Total population 15 years and over attending school full time","","20","15","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","School Attendance","   Age group 15-19 attending full time","50","10","0","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","School Attendance","   Age group 20-24 attending full time","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","School Attendance","Total population 15 years and over attending school part time","","30","15","15","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","School Attendance","   Age group 15-19 attending part time","50","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","School Attendance","   Age group 20-24 attending part time","","10","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","Total population aged 20-34","","60","30","25","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","16.7","33.3","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","41.7","50","40","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","16.7","0","40","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","16.7","0","40","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","16.7","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","Total population aged 35-44","","55","25","30","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","18.2","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","27.3","40","33.3","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","27.3","40","33.3","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","Total population aged 45-64","","55","25","30","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","27.3","40","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","18.2","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","27.3","40","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","18.2","40","33.3","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","18.2","40","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Earnings in 2000"," All persons with earnings (counts)","48","170","90","80","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Earnings in 2000"," Average earnings (all persons with earnings ($))","","23768","25841","21406","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Earnings in 2000"," Worked full year, full time (counts)","49","50","30","25","R",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Earnings in 2000"," Average earnings (worked full year, full time ($))","","46709","50828","41733","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Income in 2000","Persons 15 years of age and over with income","53","210","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Income in 2000","Median total income of persons 15 years of age and over ($)","54","14709","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Income in 2000","Composition of total income (100%)","62","100","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Income in 2000","   Earnings - % of income","","80.4","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Income in 2000","   Government transfers - % of income","","14.3","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Income in 2000","   Other money - % of income","","4.8","","","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","175","90","85","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language Used Most Often at Work","   English","","170","90","75","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language Used Most Often at Work","   French","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language Used Most Often at Work","   Non-official language","","10","0","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language Used Most Often at Work","   English and French","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language Used Most Often at Work","   English and non-official language","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Place of Work Status","Employed labour force 15 years and over","32","135","70","65","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Place of Work Status","   Worked at home","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Place of Work Status","   Worked outside Canada","","10","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Place of Work Status","   No fixed workplace address","","25","20","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Place of Work Status","   Worked at usual place","","105","40","60","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mode of Transportation to Work","Total -All modes","33","125","65","60","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mode of Transportation to Work","   Car, truck, van, as driver","","10","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mode of Transportation to Work","   Car, truck, van, as passenger","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mode of Transportation to Work","   Public transit","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mode of Transportation to Work","   Walked or bicycled","","90","40","55","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Mode of Transportation to Work","   Other method","","25","20","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Unpaid Work"," Persons reporting hours of unpaid work","34","200","100","105","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Unpaid Work"," Persons reporting hours of unpaid housework","35","200","100","100","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Unpaid Work"," Persons reporting hours looking after children, without pay","36","95","40","60","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","60","30","30","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Labour Force Indicators"," Participation rate","38","72.1","72.7","68.2","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Labour Force Indicators"," Employment rate","39","62.8","63.6","63.6","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Labour Force Indicators"," Unemployment rate","40","16.1","18.8","13.3","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Industry","Total - Experienced labour force","41","155","80","75","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Industry","   Agriculture and other resource-based industries","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Industry","   Manufacturing and construction industries","","10","10","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Industry","   Wholesale and retail trade","","10","0","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Industry","   Finance and real estate","","0","0","0","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Industry","   Health and education","","30","10","20","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Industry","   Business services","","10","0","10","",
"6001043","Yukon Territory","YUKON","OLD CROW","Settlement","Industry","   Other services","","90","45","40","",
