2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Household Characteristics","   Other household types","15","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Household Characteristics","Median household income, 2000 ($) - All households","","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Household Characteristics","Number of rented dwellings","55","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Household Characteristics","Number of owner-occupied dwellings","56","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","","","","X",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Health Status","Self-rated health, 2005","62","","","","",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Health Status","   Low 95% confidence interval","","","","","",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Health Status","   High 95% confidence interval","","","","","",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Health Status","Adult obesity, 2005","63","","","","",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Health Status","   Low 95% confidence interval","","","","","",
"1209038","Nova Scotia","HALIFAX COUNTY","SHEET HARBOUR 36","Indian Reserve","Health Status","   High 95% confidence interval","","","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Population and Dwelling Counts","Population in 2001","1","13391","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Population and Dwelling Counts"," Population in 1996","2","13000","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","3","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Population and Dwelling Counts"," Total private dwellings","","5522","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Population and Dwelling Counts"," Population density per square kilometre","","9.3","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Population and Dwelling Counts"," Land area (square km)","","1443.06","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","Total - All persons","3","13390","6600","6790","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 0-4","","710","365","340","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 5-14","","1940","970","970","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 15-19","","1020","505","510","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 20-24","","675","350","325","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 25-44","","3985","1890","2095","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 45-54","","2145","1095","1055","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 55-64","","1410","710","700","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 65-74","","890","450","440","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 75-84","","475","210","270","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population","   Age 85 and over","","135","45","90","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population"," Median age of the population","","38.3","38.4","38.2","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Age Characteristics of the Population"," % of the population ages 15 and over","","80.2","79.7","80.7","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Common-law Status","Total - Population 15 years and over","4","10740","5260","5480","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Common-law Status","   Not in a common-law relationship","","9860","4820","5045","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Common-law Status","   In a common-law relationship","","880","440","440","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Legal Marital Status","Total - Population 15 years and over","5","10745","5265","5480","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Legal Marital Status","   Single","6","2900","1565","1340","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Legal Marital Status","   Married","7","6190","3095","3100","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Legal Marital Status","   Separated","8","340","165","175","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Legal Marital Status","   Divorced","9","700","330","370","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Legal Marital Status","   Widowed","10","605","110","500","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language(s) First Learned and Still Understood","Total - All persons","19","13330","6580","6750","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language(s) First Learned and Still Understood","   English only","","13100","6465","6635","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language(s) First Learned and Still Understood","   French only","","90","45","40","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language(s) First Learned and Still Understood","   Both English and French","","15","10","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language(s) First Learned and Still Understood","   Other languages","20","125","60","65","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","13185","6515","6670","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","11675","5785","5885","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","1255","585","665","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","255","145","115","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","12620","6215","6400","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","8775","4380","4395","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","3405","1620","1785","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","445","220","220","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Immigration Characteristics","Total - All persons","","13330","6580","6750","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Immigration Characteristics","   Canadian-born population","23","12945","6415","6530","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Immigration Characteristics","   Foreign-born population","24","370","155","210","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Immigration Characteristics","      Immigrated before 1991","","310","125","185","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Immigration Characteristics","      Immigrated between 1991 and 2001","25","60","30","25","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Immigration Characteristics","   Non-permanent residents","26","20","0","10","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Aboriginal Population","Total - All persons","","13330","6580","6750","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Aboriginal Population","   Aboriginal identity population","27","215","125","90","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Aboriginal Population","   Non-Aboriginal population","","13115","6455","6660","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","Total population by visible minority groups","","13330","6580","6750","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","   Visible minority population","31","115","70","45","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Chinese","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      South Asian","","10","10","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Black","","65","45","15","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Filipino","","20","0","15","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Latin American","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Southeast Asian","","10","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Arab","","10","0","10","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      West Asian","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Korean","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Japanese","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Visible minority, n.i.e","28","10","0","10","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Visible Minority Status","   All others","30","13215","6510","6705","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","Total - Religion","","13330","6580","6750","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Catholic","57","1925","1040","880","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Protestant","","9040","4270","4770","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Christian Orthodox","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Christian, n.i.e.","58","240","155","85","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Muslim","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Jewish","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Buddhist","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Hindu","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Sikh","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Eastern religions","59","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   Other religions","60","10","15","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Religion","   No religious affiliation","61","2115","1095","1020","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","School Attendance","Total population 15 years and over attending school full time","","1070","505","565","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","School Attendance","   Age group 15-19 attending full time","50","755","360","385","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","School Attendance","   Age group 20-24 attending full time","","220","100","115","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","School Attendance","Total population 15 years and over attending school part time","","225","90","135","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","School Attendance","   Age group 15-19 attending part time","50","25","0","20","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","School Attendance","   Age group 20-24 attending part time","","15","0","15","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","Total population aged 20-34","","2295","1110","1190","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","19","24.8","13.4","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","28.8","29.7","27.7","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","19","21.2","16.4","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","18.3","14","22.3","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","15","9.5","20.6","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","Total population aged 35-44","","2370","1105","1265","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","29.5","31.2","28.1","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","20.9","19.9","21.3","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","21.5","27.6","16.2","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","16.2","10","21.7","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","12","11.3","12.6","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","Total population aged 45-64","","3560","1845","1720","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","37.5","40.1","34.6","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","15.3","17.1","13.1","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","18.3","19.8","16.6","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","15.6","9.8","21.8","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","13.5","13.3","13.7","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Earnings in 2000"," All persons with earnings (counts)","48","7145","3815","3330","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Earnings in 2000"," Average earnings (all persons with earnings ($))","","24127","29927","17481","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Earnings in 2000"," Worked full year, full time (counts)","49","4005","2505","1505","R",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Earnings in 2000"," Average earnings (worked full year, full time ($))","","32375","36532","25467","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Income in 2000","Persons 15 years of age and over with income","53","9985","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Income in 2000","Median total income of persons 15 years of age and over ($)","54","19565","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Income in 2000","Composition of total income (100%)","62","100","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Income in 2000","   Earnings - % of income","","73.8","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Income in 2000","   Government transfers - % of income","","14.2","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Income in 2000","   Other money - % of income","","12","","","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","7505","4010","3500","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language Used Most Often at Work","   English","","7480","3995","3485","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language Used Most Often at Work","   French","","25","15","10","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language Used Most Often at Work","   Non-official language","","0","0","10","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language Used Most Often at Work","   English and French","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language Used Most Often at Work","   English and non-official language","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Place of Work Status","Employed labour force 15 years and over","32","6450","3490","2960","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Place of Work Status","   Worked at home","","650","330","325","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Place of Work Status","   Worked outside Canada","","35","35","0","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Place of Work Status","   No fixed workplace address","","750","605","150","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Place of Work Status","   Worked at usual place","","5010","2520","2490","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mode of Transportation to Work","Total -All modes","33","5760","3125","2635","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mode of Transportation to Work","   Car, truck, van, as driver","","4890","2705","2190","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mode of Transportation to Work","   Car, truck, van, as passenger","","525","265","265","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mode of Transportation to Work","   Public transit","","25","0","20","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mode of Transportation to Work","   Walked or bicycled","","220","90","130","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Mode of Transportation to Work","   Other method","","100","65","35","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Unpaid Work"," Persons reporting hours of unpaid work","34","9670","4625","5040","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Unpaid Work"," Persons reporting hours of unpaid housework","35","9595","4560","5035","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Unpaid Work"," Persons reporting hours looking after children, without pay","36","4210","1810","2395","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","1990","825","1165","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Labour Force Indicators"," Participation rate","38","67","72.9","61.1","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Labour Force Indicators"," Employment rate","39","60.5","66.4","54.8","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Labour Force Indicators"," Unemployment rate","40","9.6","9","10.3","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Industry","Total - Experienced labour force","41","6995","3765","3225","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Industry","   Agriculture and other resource-based industries","","660","485","175","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Industry","   Manufacturing and construction industries","","1535","1120","420","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Industry","   Wholesale and retail trade","","1285","665","620","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Industry","   Finance and real estate","","115","35","70","",
"1210001","Nova Scotia","COLCHESTER COUNTY","COLCHESTER, SUBD. C","Subdivision of County Municipality","Industry","   Health and education","","1035","200","835","",
