2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Visible Minority Status","      West Asian","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Visible Minority Status","      Korean","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Visible Minority Status","      Japanese","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Visible Minority Status","   All others","30","335","180","155","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","Total - Religion","","335","180","155","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Catholic","57","275","150","125","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Protestant","","35","15","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Christian Orthodox","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Christian, n.i.e.","58","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Muslim","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Jewish","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Buddhist","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Hindu","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Sikh","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Eastern religions","59","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   Other religions","60","0","0","10","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Religion","   No religious affiliation","61","10","0","10","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","School Attendance","Total population 15 years and over attending school full time","","50","20","30","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","School Attendance","   Age group 15-19 attending full time","50","25","15","10","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","School Attendance","   Age group 20-24 attending full time","","10","0","10","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","School Attendance","Total population 15 years and over attending school part time","","10","0","10","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","School Attendance","   Age group 15-19 attending part time","50","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","School Attendance","   Age group 20-24 attending part time","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","Total population aged 20-34","","85","35","50","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","41.2","42.9","40","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","23.5","28.6","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","11.8","28.6","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","17.6","28.6","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","0","0","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","Total population aged 35-44","","40","25","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","25","0","50","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","25","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","37.5","40","50","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","25","40","50","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","Total population aged 45-64","","35","20","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","42.9","50","50","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","28.6","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","28.6","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","28.6","0","50","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Earnings in 2000"," All persons with earnings (counts)","48","170","85","90","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Earnings in 2000"," Average earnings (all persons with earnings ($))","","17718","19893","15712","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Earnings in 2000"," Worked full year, full time (counts)","49","55","25","30","R",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Earnings in 2000"," Average earnings (worked full year, full time ($))","","32393","40896","26281","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Income in 2000","Persons 15 years of age and over with income","53","190","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Income in 2000","Median total income of persons 15 years of age and over ($)","54","15008","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Income in 2000","Composition of total income (100%)","62","100","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Income in 2000","   Earnings - % of income","","82.2","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Income in 2000","   Government transfers - % of income","","15.3","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Income in 2000","   Other money - % of income","","2.4","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","175","80","90","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Language Used Most Often at Work","   English","","90","40","50","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Language Used Most Often at Work","   French","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Language Used Most Often at Work","   Non-official language","","75","35","35","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Language Used Most Often at Work","   English and French","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Language Used Most Often at Work","   English and non-official language","","10","0","10","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Place of Work Status","Employed labour force 15 years and over","32","125","55","70","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Place of Work Status","   Worked at home","","0","10","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Place of Work Status","   Worked outside Canada","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Place of Work Status","   No fixed workplace address","","10","10","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Place of Work Status","   Worked at usual place","","110","50","70","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Mode of Transportation to Work","Total -All modes","33","120","50","70","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Mode of Transportation to Work","   Car, truck, van, as driver","","15","10","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Mode of Transportation to Work","   Car, truck, van, as passenger","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Mode of Transportation to Work","   Public transit","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Mode of Transportation to Work","   Walked or bicycled","","75","20","55","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Mode of Transportation to Work","   Other method","","25","15","10","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Unpaid Work"," Persons reporting hours of unpaid work","34","185","90","95","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Unpaid Work"," Persons reporting hours of unpaid housework","35","170","80","90","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Unpaid Work"," Persons reporting hours looking after children, without pay","36","150","70","80","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","75","40","35","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Labour Force Indicators"," Participation rate","38","70.7","70","76.2","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Labour Force Indicators"," Employment rate","39","58.5","55","66.7","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Labour Force Indicators"," Unemployment rate","40","17.2","28.6","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Industry","Total - Experienced labour force","41","145","65","75","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Industry","   Agriculture and other resource-based industries","","10","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Industry","   Manufacturing and construction industries","","10","10","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Industry","   Wholesale and retail trade","","20","15","10","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Industry","   Finance and real estate","","10","0","10","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Industry","   Health and education","","55","0","50","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Industry","   Business services","","10","10","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Industry","   Other services","","35","25","15","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","Total - Experienced labour force","41","145","65","75","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Management occupations","","10","10","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Business, finance and administration occupations","","20","0","15","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Natural and applied sciences and related occupations","","10","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Health occupations","","15","0","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Social science, education, government service and religion","","20","0","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Art, culture, recreation and sport","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Sales and service occupations","","40","20","20","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Trades, transport and equipment operators and related occupations","","35","30","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Occupations unique to primary industry","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Occupation","   Occupations unique to processing, manufacturing and utilities","","0","0","0","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","Total number of families","","80","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Number of married-couple families","","30","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Average number of persons in married-couple families","","4","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Number of common-law couple families","11","20","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","3.2","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Number of lone-parent families","12","25","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Average number of persons in lone-parent families","12","3.2","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Number of female lone-parent families","12","20","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","3.7","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Number of male lone-parent families","12","0","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","0","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","37632","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","40832","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","26304","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","Total - All private households","","95","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","45","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","10","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","   One-person households","","10","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","   Other household types","15","25","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","Median household income, 2000 ($) - All households","","40192","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","7040","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","41728","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","Number of rented dwellings","55","65","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","225","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","Number of owner-occupied dwellings","56","25","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","676","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","90","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","25","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","65","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","65","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","30","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","147556","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Health Status","Self-rated health, 2005","62","","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Health Status","   Low 95% confidence interval","","","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Health Status","   High 95% confidence interval","","","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Health Status","Adult obesity, 2005","63","","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Health Status","   Low 95% confidence interval","","","","","",
"6205019","Nunavut","KEEWATIN REGION","CHESTERFIELD INLET","Hamlet","Health Status","   High 95% confidence interval","","","","","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Population and Dwelling Counts","Population in 2001","1","1507","","","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Population and Dwelling Counts"," Population in 1996","2","1385","","","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","8.8","","","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Population and Dwelling Counts"," Total private dwellings","","464","","","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Population and Dwelling Counts"," Population density per square kilometre","","8.3","","","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Population and Dwelling Counts"," Land area (square km)","","182.22","","","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","Total - All persons","3","1510","790","715","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 0-4","","170","85","85","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 5-14","","415","230","180","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 15-19","","125","65","60","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 20-24","","115","55","60","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 25-44","","445","240","210","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 45-54","","105","50","55","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 55-64","","70","30","35","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 65-74","","35","15","15","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 75-84","","10","5","5","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population","   Age 85 and over","","10","5","5","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population"," Median age of the population","","21.7","21.5","22.1","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Age Characteristics of the Population"," % of the population ages 15 and over","","60.8","59.5","62.2","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Common-law Status","Total - Population 15 years and over","4","915","470","445","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Common-law Status","   Not in a common-law relationship","","750","390","360","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Common-law Status","   In a common-law relationship","","170","85","85","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Legal Marital Status","Total - Population 15 years and over","5","920","470","450","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Legal Marital Status","   Single","6","500","270","225","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Legal Marital Status","   Married","7","340","175","170","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Legal Marital Status","   Separated","8","10","5","5","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Legal Marital Status","   Divorced","9","25","15","10","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Legal Marital Status","   Widowed","10","45","10","30","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Language(s) First Learned and Still Understood","Total - All persons","19","1505","795","710","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Language(s) First Learned and Still Understood","   English only","","430","230","200","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Language(s) First Learned and Still Understood","   French only","","10","10","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Language(s) First Learned and Still Understood","   Other languages","20","1065","555","510","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","1475","775","700","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","1255","665","585","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","195","90","95","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","30","15","15","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","1335","705","630","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","615","330","285","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","655","340","310","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","65","35","35","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Immigration Characteristics","Total - All persons","","1505","795","715","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Immigration Characteristics","   Canadian-born population","23","1500","785","710","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Immigration Characteristics","   Foreign-born population","24","10","10","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Immigration Characteristics","      Immigrated before 1991","","10","10","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Immigration Characteristics","      Immigrated between 1991 and 2001","25","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Immigration Characteristics","   Non-permanent residents","26","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Aboriginal Population","Total - All persons","","1510","795","710","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Aboriginal Population","   Aboriginal identity population","27","1415","745","675","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Aboriginal Population","   Non-Aboriginal population","","95","50","40","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Visible Minority Status","Total population by visible minority groups","","1505","795","710","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Visible Minority Status","   Visible minority population","31","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Visible Minority Status","      Chinese","","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Visible Minority Status","      South Asian","","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Visible Minority Status","      Black","","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Visible Minority Status","      Filipino","","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Visible Minority Status","      Latin American","","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Visible Minority Status","      Southeast Asian","","0","0","0","",
"6205023","Nunavut","KEEWATIN REGION","BAKER LAKE","Hamlet","Visible Minority Status","      Arab","","0","0","0","",
